feature,type,rank,word,tfidf,freq_diff,high_freq
L29-4774,safe,2,first,0.027977710808344592,0.018141264398567464,0.03971005357705641
L29-4774,safe,3,won,0.027609976214268646,0.010231882475599233,0.02347008768840029
L29-5006,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L29-5006,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L29-5006,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L29-5006,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L29-5006,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L29-5040,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L29-5040,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L29-5040,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L29-5040,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L29-5040,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L29-5113,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L29-5113,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L29-5113,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L29-5113,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L29-5113,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L29-5488,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L29-5488,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L29-5488,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L29-5488,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L29-5488,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L29-5703,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L29-5703,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L29-5703,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L29-5703,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L29-5703,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L29-5927,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L29-5927,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L29-5927,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L29-5927,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L29-5927,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L29-8164,safe,1,120,0.022055608440557872,0.011109864217673258,0.017383548428199575
L29-8164,safe,2,stop,0.013308255761830038,0.012265152332384559,0.03098094180606877
L29-8170,safe,1,balance,0.10574506686802776,0.02728733514364745,0.12172948055828248
L29-8170,safe,2,bet,0.08950725763521389,0.033836329460277675,0.11037602970677365
L29-8170,safe,3,round,0.05255673209638513,0.04534845968909524,0.08019975244355286
L29-8170,safe,4,100,0.023254750483685454,0.018574790146569584,0.034785949037517604
L29-8170,safe,5,amount,0.01994456813129656,0.010148813534292183,0.026036109095565325
L29-8197,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L29-8197,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L29-8197,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L29-8197,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L29-8197,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L29-8276,safe,1,round,0.0405549864696645,0.013277398237592178,0.061885504396542126
L29-8276,safe,2,120,0.022595124428600465,0.011771400072955435,0.017808778243609245
L29-8276,safe,3,stop,0.01334763208132864,0.012198074069827907,0.031072607872964047
L29-8624,safe,1,choice,0.043469873422286934,0.018297291203127744,0.05747504211002013
L29-8624,safe,2,100,0.02481404515524075,0.023649927577884484,0.0371184421346699
L29-8624,safe,3,amount,0.0220926213881321,0.015836786880860536,0.028840228421182366
L29-8801,safe,1,balance,0.09747349605933023,0.010117547782322753,0.1122075799366636
L29-8801,safe,2,bet,0.08113444210463504,0.01538421166688922,0.10005107774032077
L29-8801,safe,3,round,0.041666457806308926,0.015293976744652014,0.06358157115129226
L29-8801,safe,4,choice,0.04016123174153966,0.010009863240372001,0.05310041883747063
L29-8801,safe,5,100,0.021990007163980835,0.01567653691194226,0.03289406476657473
L29-8839,safe,1,round,0.04024060997715365,0.012326276252629206,0.061405776759991135
L29-8839,safe,2,120,0.02225982759011817,0.011269786694770544,0.017544507645711752
L29-8839,safe,3,stop,0.013145182224675549,0.011259435811777008,0.03060131491467829
L29-9208,safe,1,choose,0.04732712104695746,0.011328206052341892,0.04099108968740871
L29-9208,safe,2,result,0.03458020156300265,0.018015649513108606,0.05172728600642711
L29-9208,safe,3,first,0.02657756195133885,0.014185448452303597,0.037722757814782355
L29-9208,safe,4,stop,0.0142826760752709,0.01709628723701966,0.03324934268185802
L29-951,safe,1,result,0.03446985610425225,0.01838686873334644,0.05156222418358341
L29-951,safe,2,first,0.027075109305488742,0.01634844649148748,0.038428949691085616
L29-9694,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L29-9694,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L29-9694,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L29-9694,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L29-9694,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L29-9703,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L29-9703,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L29-9703,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L29-9703,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L29-9703,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L29-9762,safe,1,120,0.02185840854194695,0.010703245477098024,0.017228121567191505
L29-9762,safe,2,stop,0.013621430365768464,0.013745674026189206,0.031709996338337605
L29-9875,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L29-9875,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L29-9875,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L29-9875,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L29-9875,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L30-10744,safe,1,balance,0.10953935552862577,0.03439693347016237,0.12609731351184436
L30-10744,safe,2,bet,0.09621054376081063,0.04776530057797347,0.11864219859720324
L30-10744,safe,3,round,0.060346133269037705,0.06546567760198804,0.09208610878291941
L30-10744,safe,4,100,0.02340035232010735,0.018471060775326634,0.03500374961401032
L30-10876,safe,1,result,0.03256679190228893,0.011459412415701947,0.04871549854827447
L30-10876,safe,2,first,0.02531138380215949,0.01024827679421134,0.035925612848689774
L30-12795,safe,1,balance,0.11323331914931563,0.04327708380217819,0.1303496563025389
L30-12795,safe,2,bet,0.09648877053917926,0.04982139311766956,0.11898529443061141
L30-12795,safe,3,round,0.07137718313533718,0.09851296242833922,0.10891910872757454
L30-12795,safe,4,history,0.05752370261752181,0.01479000137984817,0.016322969205558747
L30-12795,safe,5,loss,0.05141114722757138,0.02443310866577783,0.047968673519334315
L30-13225,safe,1,loss,0.04235327943746264,0.010155023449537885,0.039517317612380254
L30-13566,safe,1,bet,0.07915314145641533,0.010599004823911892,0.09760783341596431
L30-13566,safe,2,choice,0.043919034395391916,0.01933045895503354,0.05806891422905305
L30-13566,safe,3,100,0.025327365578089227,0.02498582041297047,0.03788629978515948
L30-13566,safe,4,amount,0.021742933968100186,0.014890984333658087,0.028383738225086764
L30-14727,safe,1,balance,0.10145622773303452,0.01830433730872376,0.11679234093027197
L30-14727,safe,2,bet,0.08818342222432077,0.031025115151494698,0.10874353977802254
L30-14727,safe,3,round,0.04856762536542043,0.03434791440145712,0.07411251376768618
L30-14727,safe,4,100,0.020701547042430036,0.011609528188101733,0.030966703380496483
L30-15144,safe,1,result,0.03313762794392676,0.013621679336315577,0.04956939175461623
L30-15144,safe,2,first,0.025499537440084593,0.011095483129738352,0.036192667973174636
L30-15144,safe,3,120,0.021990467838103957,0.011159367113867075,0.017332206620039915
L30-15144,safe,4,stop,0.012990603815133539,0.010825854866821673,0.03024146424782898
L30-15218,risky,1,result,0.03546216391624165,0.02091477206761716,0.05304658192810577
L30-15218,risky,2,first,0.02623746889472836,0.013188536175670795,0.03724004807517209
L30-15442,safe,1,round,0.040777901401011646,0.014087118763668811,0.06222566485928221
L30-15442,safe,2,120,0.021831658147659767,0.010570099021742121,0.017207037733761203
L30-15442,safe,3,stop,0.013309454986436093,0.012089198644112235,0.030983733539891558
L30-15544,safe,1,round,0.040153738819787906,0.012227637524957237,0.061273214383349435
L30-15613,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L30-15613,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L30-15613,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L30-15613,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L30-15613,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L30-15947,safe,1,round,0.040110121674639024,0.011815058663161508,0.06120665613089151
L30-15947,safe,2,stop,0.013465513511809264,0.012745533499670596,0.03134702984103375
L30-15997,safe,1,result,0.032928630837845155,0.012686720248470514,0.049256760462947725
L30-15997,safe,2,first,0.025557691629879326,0.011057380475046456,0.03627520889327702
L30-15997,safe,3,120,0.021875629444002453,0.010748732083088793,0.01724169454957673
L30-15997,safe,4,stop,0.013666082091963714,0.013989714060898249,0.031813943283418356
L30-16403,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L30-16403,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L30-16403,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L30-16403,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L30-16403,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L30-16555,safe,1,loss,0.043871390492755166,0.01194472033152158,0.040933776444840725
L30-16555,safe,2,round,0.041671459268845724,0.015424800037824662,0.06358920320985653
L30-16555,safe,3,100,0.020306725792041534,0.010937049229889726,0.03037610440139418
L30-16777,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L30-16777,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L30-16777,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L30-16777,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L30-16777,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L30-16827,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L30-16827,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L30-16827,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L30-16827,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L30-16827,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L30-16845,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L30-16845,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L30-16845,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L30-16845,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L30-16845,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L30-17033,safe,1,result,0.032136721955653,0.010135365442529999,0.04807217230589053
L30-17352,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L30-17352,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L30-17352,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L30-17352,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L30-17352,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L30-17384,safe,1,round,0.04117255972183909,0.015398877046956895,0.06282789978462161
L30-17384,safe,2,120,0.021861135394067584,0.010641751853497874,0.01723027078769582
L30-17384,safe,3,stop,0.012905146266030062,0.010110694850896523,0.030042523424700405
L30-17522,safe,1,first,0.025358422334156135,0.010539290749036648,0.035992376803702694
L30-17522,safe,2,120,0.02187721470822613,0.010842707429406646,0.01724294400580815
L30-17924,safe,1,120,0.02204504707312382,0.011017918611557168,0.017375224285034237
L30-17924,safe,2,stop,0.013739901982379104,0.014335904109882853,0.031985792229667874
L30-18100,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L30-18100,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L30-18100,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L30-18100,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L30-18100,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L30-18141,safe,1,game,0.05845753838890352,0.010041910422439806,0.054881237938932674
L30-18141,safe,2,result,0.03413262141234295,0.016816438934361293,0.05105776687647664
L30-18141,safe,3,first,0.026925551481987976,0.015467154208981725,0.03821667538369975
L30-18141,safe,4,120,0.021715446841846755,0.010645981989177145,0.01711544357674897
L30-18141,safe,5,stop,0.014030298784308696,0.01606254475682598,0.032661821198622105
L30-18542,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L30-18542,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L30-18542,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L30-18542,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L30-18542,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L30-18786,safe,1,balance,0.10101629348523582,0.017495473339252818,0.11628590626574836
L30-18786,safe,2,bet,0.08473015193793995,0.02330001322793851,0.1044851335461112
L30-18786,safe,3,round,0.04480369710403003,0.023872146162214267,0.06836888963547791
L30-18786,safe,4,choice,0.042577486694283136,0.015739072840326968,0.05629514530488829
L30-18786,safe,5,100,0.024607294912943136,0.022615458675894665,0.036809171846128
L30-18829,safe,1,stop,0.013623799865756861,0.013461885221489684,0.03171551241366436
L30-19197,safe,1,balance,0.10952181931422934,0.03531695155699199,0.12607712652504052
L30-19197,safe,2,bet,0.09443901929317368,0.04506635613403048,0.11645764013309444
L30-19197,safe,3,round,0.059781928228919826,0.06569997727957938,0.09122515143759065
L30-19197,safe,4,history,0.04893324337105273,0.010267167580212913,0.013885334015868953
L30-19197,safe,5,loss,0.04624564186401284,0.015499776849474008,0.04314904871597987
L30-19433,safe,1,120,0.022585959343466137,0.011693745629718335,0.017801554606967772
L30-19433,safe,2,stop,0.013948555430408892,0.015070420048637428,0.03247152683281451
L30-19747,safe,1,result,0.032417259977002566,0.010866383803709856,0.048491819092494344
L30-19747,safe,2,120,0.02214792925761775,0.011027432331505996,0.017456312840871145
L30-19747,safe,3,stop,0.014032943340429694,0.015565507004809583,0.03266797759062071
L30-20172,safe,1,bet,0.0821360459507619,0.01738228576030411,0.10128620725713688
L30-20172,safe,2,choice,0.044178997125020714,0.019765200581358652,0.05841263201924082
L30-20172,safe,3,100,0.02537583238014905,0.02485052814741412,0.03795879953989334
L30-20172,safe,4,amount,0.023646711428448274,0.019390082882061038,0.03086897417128516
L30-20587,safe,1,balance,0.09843377870310112,0.011931118421953477,0.11331301880844805
L30-20587,safe,2,bet,0.08208996220477159,0.017203272391827548,0.10122937900598929
L30-20587,safe,3,choice,0.0430415263328242,0.01687368643158725,0.056908689713144896
L30-20587,safe,4,round,0.04006166301009965,0.010341489877360326,0.061132709887569615
L30-20587,safe,5,100,0.025301802815811344,0.024539522021645166,0.03784806136387517
L30-20617,safe,1,bet,0.08033669260740561,0.013248215808181363,0.09906733156675777
L30-20617,safe,2,choice,0.04338140087877147,0.017824034937987787,0.057358065391115653
L30-20617,safe,3,100,0.02560945046959944,0.025558306342623585,0.03830826047947921
L30-20617,safe,4,amount,0.022424665835974262,0.016432006640135843,0.02927368706574582
L30-21705,safe,1,choice,0.04543744505503911,0.02333680504369861,0.06007652800229175
L30-21705,safe,2,100,0.02458129048895428,0.02306755088307912,0.03677027275889587
L30-21705,safe,3,amount,0.02211690447691281,0.015953285714909025,0.028871928137341164
L30-22299,safe,1,result,0.035449449413003875,0.021041137898246548,0.053027562757722635
L30-22299,safe,2,first,0.02729410581481798,0.016552911229773187,0.03873978152354771
L30-22299,safe,3,120,0.021615695541325766,0.010440152838486077,0.017036822686826304
L30-22299,safe,4,stop,0.013922019210003383,0.015462037365011446,0.0324097518628373
L30-22493,safe,1,round,0.04038559123893352,0.012584243285412619,0.06162701314284643
L30-22493,safe,2,120,0.02202738858416325,0.010701428609776967,0.0173613064101843
L30-22493,safe,3,stop,0.013586669795683081,0.01321767020574362,0.031629075501059305
L30-22695,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L30-22695,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L30-22695,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L30-22695,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L30-22695,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L30-22903,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L30-22903,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L30-22903,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L30-22903,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L30-22903,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L30-22924,safe,1,balance,0.09764595444928655,0.010506958462031368,0.11240610711952972
L30-22924,safe,2,bet,0.07930206290603428,0.011066805937649693,0.09779147615937296
L30-22924,safe,3,choice,0.04447614799895565,0.020953521887967383,0.05880551926845199
L30-22924,safe,4,100,0.025052746012746825,0.024471483377889174,0.03747550620509471
L30-22924,safe,5,amount,0.02199973667345632,0.015696240875035954,0.0287189745264533
L30-23605,safe,1,round,0.04117224599265402,0.015122834300790845,0.06282742104475378
L30-23605,safe,2,120,0.021886689336816124,0.010493792782228492,0.017250411615027692
L30-23605,safe,3,stop,0.0131807132518906,0.011271508158701926,0.03068402933692561
L30-23955,safe,1,choice,0.045272160632560336,0.022739319751836524,0.05985799207397622
L30-23955,safe,2,100,0.02509947706327454,0.024357537907753753,0.037545409511228534
L30-23955,safe,3,amount,0.022547179700624018,0.01689402815261086,0.02943361955085865
L30-24798,safe,1,result,0.03340645004353217,0.014136756939418037,0.04997151311315726
L30-24798,safe,2,first,0.02627284133507175,0.013157492388075433,0.03729025380897245
L30-24798,safe,3,stop,0.013981648385548422,0.01547448067671265,0.03254856554740769
L30-26079,safe,1,120,0.02210109740419051,0.011296822285972789,0.017419401422434023
L30-26079,safe,2,stop,0.013228526254132022,0.011981160100263955,0.03079533557168129
L30-2634,safe,1,balance,0.10558723143912427,0.026950517792654533,0.12154778674179366
L30-2634,safe,2,bet,0.09224949956104136,0.04006603373354231,0.11375763008494472
L30-2634,safe,3,round,0.055917975878828706,0.05479797628454064,0.08532889401118368
L30-2634,safe,4,loss,0.04723598422279674,0.017194356160933948,0.04407307807230973
L30-2634,safe,5,100,0.021287760602135223,0.013150833492096625,0.03184359926580441
L30-26388,safe,1,result,0.034788465708077164,0.018867179887298725,0.05203882088795538
L30-26388,safe,2,first,0.027108864197467476,0.015959966598664874,0.03847685956398928
L30-26681,safe,1,100,0.022083964715737595,0.016092494929783954,0.03303461250581595
L30-27100,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L30-27100,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L30-27100,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L30-27100,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L30-27100,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L30-27112,safe,1,balance,0.11304331314840682,0.04239285925114536,0.1301309290136106
L30-27112,safe,2,bet,0.09823308587543199,0.05319279466436497,0.12113629990724963
L30-27112,safe,3,round,0.06642139244242698,0.08359513457024775,0.10135674381484437
L30-27112,safe,4,history,0.0548062567344839,0.013215749441745209,0.015551864713875888
L30-27112,safe,5,loss,0.04741463933552063,0.017347695455737975,0.04423977049675374
L30-27141,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L30-27141,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L30-27141,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L30-27141,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L30-27141,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L30-28729,safe,1,choice,0.0437849212165465,0.019040429019347313,0.05789159232781887
L30-28729,safe,2,100,0.025355418983443526,0.02512630461391672,0.03792826387028987
L30-28729,safe,3,amount,0.02211036258942544,0.015838786177251235,0.02886338820330044
L30-29044,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L30-29044,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L30-29044,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L30-29044,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L30-29044,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L30-29157,safe,1,choice,0.04388276268702657,0.01979081405315953,0.05802095646424779
L30-29157,safe,2,100,0.02288949528945011,0.018589588287092236,0.03423957686374291
L30-29157,safe,3,amount,0.021286847137615517,0.014156488202960317,0.027788351732013702
L30-2948,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L30-2948,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L30-2948,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L30-2948,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L30-2948,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L30-3069,safe,1,game,0.058620176566226104,0.010176181064425631,0.05503392627911242
L30-3069,safe,2,result,0.03314965533057052,0.013350507478708855,0.04958738309187603
L30-3069,safe,3,first,0.025814973880253046,0.011800587674317992,0.036640381441408396
L30-3069,safe,4,120,0.02191775239081211,0.010783150131973524,0.017274894553456814
L30-3069,safe,5,stop,0.013667544737893547,0.013949395757385255,0.031817348248670455
L30-31063,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L30-31063,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L30-31063,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L30-31063,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L30-31063,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L30-31162,safe,1,balance,0.099836369913971,0.014801248963648664,0.11492762556592344
L30-31162,safe,2,bet,0.08375262866059774,0.02082799294024916,0.10327969902437988
L30-31162,safe,3,choice,0.04330865869018002,0.017362988330940916,0.057261887049121094
L30-31162,safe,4,round,0.04187090681465714,0.015346884181415332,0.06389355325525538
L30-31162,safe,5,100,0.025775860636823862,0.02561261266035536,0.03855718749335771
L30-31204,safe,1,game,0.05899222292358994,0.010984949823551561,0.05538321167883212
L30-31204,safe,2,result,0.03537734746179241,0.020591895614477426,0.05291970802919708
L30-31204,safe,3,first,0.02618919650335495,0.013009641879609929,0.03717153284671533
L30-31204,safe,4,stop,0.013067170687930727,0.011023020580365289,0.03041970802919708
L30-32421,safe,1,round,0.040972134160345355,0.014600246621584698,0.06252205732117318
L30-32421,safe,2,120,0.022789050664357775,0.012076851242253807,0.017961624904805247
L30-32421,safe,3,stop,0.013548254846089267,0.013165161857645137,0.031539647454352955
L30-3269,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L30-3269,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L30-3269,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L30-3269,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L30-3269,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L30-4305,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L30-4305,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L30-4305,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L30-4305,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L30-4305,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L30-4335,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L30-4335,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L30-4335,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L30-4335,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L30-4335,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L30-461,safe,1,game,0.06123070550847948,0.015703795955703245,0.05748474894415767
L30-461,safe,2,choose,0.04755316915795155,0.011908314118521005,0.0411868750676822
L30-461,safe,3,result,0.04101117332269664,0.03921280959171969,0.061347146518427605
L30-461,safe,4,choice,0.03990075331582243,0.010634865071315586,0.05275601920369635
L30-461,safe,5,first,0.031688592086473136,0.030178328533973446,0.04497707829476952
L30-512,safe,1,choice,0.04205063346412432,0.014837323745551002,0.05559854995723189
L30-512,safe,2,100,0.022654890512697406,0.017632897965869566,0.033888639973931815
L30-512,safe,3,amount,0.020171950652250626,0.011145914189672429,0.02633293959512851
L30-5237,safe,1,balance,0.10073117155268985,0.017336582213000926,0.11595768533050692
L30-5237,safe,2,bet,0.08061202715980179,0.01418129130233653,0.09940686084670104
L30-5237,safe,3,loss,0.04714271933649308,0.017738306373918006,0.04398605817247916
L30-5237,safe,4,round,0.04705779494257459,0.031116118804677018,0.07180856484784248
L30-5516,safe,1,choice,0.04477901742015226,0.021751169923153284,0.05920596747238414
L30-5516,safe,2,100,0.02498771273191504,0.02431869853836407,0.03737822524762565
L30-5516,safe,3,amount,0.022107068299285618,0.01598692872166492,0.028859087759344558
L30-5800,safe,1,round,0.04049829583899482,0.013176798195631167,0.06179899645808737
L30-5800,safe,2,120,0.022258594813672528,0.011281743312105325,0.0175435360094451
L30-5800,safe,3,stop,0.013209875916813088,0.011593321011698347,0.030751918536009445
L30-6387,safe,1,choice,0.04374383219885941,0.019131336546871283,0.05783726520800228
L30-6387,safe,2,100,0.024718767576433744,0.02355536537286234,0.036975919814203645
L30-6387,safe,3,amount,0.022441392268498832,0.01683090105054455,0.029295522144807074
L30-6497,safe,1,round,0.04039569867029564,0.012751992498935459,0.061642436732950855
L30-6497,safe,2,stop,0.013207741778385126,0.011499554429862412,0.03074695037041163
L30-671,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L30-671,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L30-671,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L30-671,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L30-671,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L30-6710,safe,1,game,0.0603975571031266,0.014462971330714197,0.056702570680536274
L30-6710,safe,2,result,0.03843482481142768,0.0318376096915797,0.057493278979459154
L30-6710,safe,3,first,0.030442058465418365,0.02719498787760852,0.04320781571225246
L30-6710,safe,4,won,0.029290376472390134,0.01411347986047201,0.024898525768304897
