bet_type,bet_amount,prompt_combo,is_bankrupt,total_rounds,total_bet,final_balance,i_ev,i_lc,i_eb,composite,avg_bet,complexity
fixed,30,MRW,False,2,60,40,0.36428571428571427,1.0,0.0,0.44571428571428573,,3
fixed,50,PR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,30,MPRW,False,2,60,40,0.36428571428571427,1.0,0.0,0.44571428571428573,,4
fixed,70,GMPRW,False,1,70,30,0.7,0.0,0.5,0.42999999999999994,,5
fixed,30,MR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,50,GRW,False,2,100,150,0.375,0.0,0.3333333333333333,0.25,,3
fixed,30,MPW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,50,GP,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,70,BASE,False,0,0,100,0.0,0.0,0.0,0.0,,0
fixed,50,BASE,False,0,0,100,0.0,0.0,0.0,0.0,,0
fixed,50,GMPRW,False,1,50,50,0.5,0.0,0.5,0.35,,5
fixed,70,MR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,50,PW,False,1,50,50,0.5,0.0,0.5,0.35,,2
fixed,30,MW,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,70,RW,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,50,P,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,30,GPRW,False,2,60,130,0.24375,0.0,0.0,0.0975,,4
fixed,30,GM,False,2,60,130,0.24375,0.0,0.0,0.0975,,2
fixed,70,GMPR,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,30,MPR,False,1,30,70,0.3,0.0,0.0,0.12,,3
fixed,70,GMPR,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,70,GPR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,50,MP,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,30,MPW,False,4,120,70,0.2545673076923077,0.6666666666666666,0.0,0.30182692307692305,,3
fixed,70,MPW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,70,MRW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,50,MPRW,False,1,50,50,0.5,0.0,0.5,0.35,,4
fixed,50,GPR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,70,GM,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,50,GPR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,50,RW,False,1,50,50,0.5,0.0,0.5,0.35,,2
fixed,30,GPRW,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,30,GRW,False,1,30,70,0.3,0.0,0.0,0.12,,3
fixed,50,G,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,70,MPW,False,1,70,30,0.7,0.0,0.5,0.42999999999999994,,3
fixed,50,PRW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,50,GM,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,50,R,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,50,MR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,30,GW,False,2,60,40,0.36428571428571427,1.0,0.0,0.44571428571428573,,2
fixed,70,GP,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,30,GPW,False,3,90,10,0.4928571428571429,1.0,0.25,0.5721428571428572,,3
fixed,50,GM,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,70,GRW,False,1,70,30,0.7,0.0,0.5,0.42999999999999994,,3
fixed,50,W,False,1,50,50,0.5,0.0,0.5,0.35,,1
fixed,70,M,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,50,R,False,1,50,200,0.5,0.0,0.5,0.35,,1
fixed,70,GRW,False,1,70,30,0.7,0.0,0.5,0.42999999999999994,,3
fixed,50,M,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,70,GR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,30,GP,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,70,MPW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,30,GMRW,False,2,60,130,0.36428571428571427,1.0,0.0,0.44571428571428573,,4
fixed,30,GMPW,False,1,30,70,0.3,0.0,0.0,0.12,,4
fixed,30,MPW,False,2,60,40,0.36428571428571427,1.0,0.0,0.44571428571428573,,3
fixed,50,GMP,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,30,GP,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,30,GMP,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,30,GMR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,30,GMPW,False,1,30,70,0.3,0.0,0.0,0.12,,4
fixed,30,GP,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,50,GMRW,True,2,100,0,0.75,1.0,1.0,0.9000000000000001,,4
fixed,50,MRW,False,2,100,150,0.375,0.0,0.3333333333333333,0.25,,3
fixed,50,MPR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,30,MPR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,30,GPW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,70,M,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,30,GM,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,50,PR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,70,MPR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,50,GPR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,70,GPW,False,1,70,240,0.7,0.0,0.5,0.42999999999999994,,3
fixed,70,BASE,False,0,0,100,0.0,0.0,0.0,0.0,,0
fixed,70,GRW,False,1,70,240,0.7,0.0,0.5,0.42999999999999994,,3
fixed,50,GRW,False,2,100,150,0.375,0.0,0.3333333333333333,0.25,,3
fixed,30,MW,False,1,30,160,0.3,0.0,0.0,0.12,,2
fixed,70,GM,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,50,P,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,50,GMW,False,2,100,150,0.75,1.0,0.6666666666666666,0.8,,3
fixed,50,GMW,True,2,100,0,0.75,1.0,1.0,0.9000000000000001,,3
fixed,30,GMPRW,False,1,30,70,0.3,0.0,0.0,0.12,,5
fixed,30,GPR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,70,GMW,False,1,70,30,0.7,0.0,0.5,0.42999999999999994,,3
fixed,30,GMPR,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,30,GPR,False,1,30,70,0.3,0.0,0.0,0.12,,3
fixed,30,GMPW,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,30,GMR,False,1,30,70,0.3,0.0,0.0,0.12,,3
fixed,30,MW,False,2,60,130,0.36428571428571427,1.0,0.0,0.44571428571428573,,2
fixed,50,GMPR,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,70,G,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,50,P,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,30,GMP,False,1,30,70,0.3,0.0,0.0,0.12,,3
fixed,30,MR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,30,W,False,2,60,130,0.24375,0.0,0.0,0.0975,,1
fixed,30,BASE,False,0,0,100,0.0,0.0,0.0,0.0,,0
fixed,30,MW,False,2,60,40,0.36428571428571427,1.0,0.0,0.44571428571428573,,2
fixed,30,GPRW,False,1,30,70,0.3,0.0,0.0,0.12,,4
fixed,50,MR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,30,GMR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,50,GMPR,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,50,RW,False,1,50,50,0.5,0.0,0.5,0.35,,2
fixed,50,GPW,False,1,50,50,0.5,0.0,0.5,0.35,,3
fixed,70,M,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,30,GRW,False,1,30,70,0.3,0.0,0.0,0.12,,3
fixed,30,MPR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,30,GPR,False,2,60,130,0.24375,0.0,0.0,0.0975,,3
fixed,30,GM,False,1,30,160,0.3,0.0,0.0,0.12,,2
fixed,50,M,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,70,P,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,50,G,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,50,GR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,50,MPW,False,1,50,50,0.5,0.0,0.5,0.35,,3
fixed,70,GW,False,1,70,30,0.7,0.0,0.5,0.42999999999999994,,2
fixed,70,MRW,False,2,140,380,0.49583333333333335,0.0,0.3333333333333333,0.29833333333333334,,3
fixed,30,MP,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,30,MPR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,30,PW,False,2,60,130,0.36428571428571427,1.0,0.0,0.44571428571428573,,2
fixed,30,GPW,False,1,30,70,0.3,0.0,0.0,0.12,,3
fixed,30,PR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,70,R,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,70,GMPRW,False,0,0,100,0.0,0.0,0.0,0.0,,5
fixed,30,GR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,50,GM,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,70,MW,False,1,70,30,0.7,0.0,0.5,0.42999999999999994,,2
fixed,70,P,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,30,MPW,False,3,90,100,0.23942307692307693,0.5,0.0,0.24576923076923077,,3
fixed,70,GMP,False,1,70,30,0.7,0.0,0.5,0.42999999999999994,,3
fixed,30,GMRW,False,1,30,160,0.3,0.0,0.0,0.12,,4
fixed,50,MPW,False,4,200,200,0.3208333333333333,0.3333333333333333,0.2,0.28833333333333333,,3
fixed,50,GP,False,1,50,50,0.5,0.0,0.5,0.35,,2
fixed,50,GR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,70,MPRW,False,1,70,30,0.7,0.0,0.5,0.42999999999999994,,4
fixed,70,MW,False,4,280,450,0.4073094560404807,0.3333333333333333,0.2,0.3229237824161923,,2
fixed,50,RW,False,1,50,200,0.5,0.0,0.5,0.35,,2
fixed,50,GW,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,30,MR,False,1,30,70,0.3,0.0,0.0,0.12,,2
fixed,70,GPW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,30,GPR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,50,GP,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,70,GMPR,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,50,MPRW,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,50,GMRW,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,70,R,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,50,MPRW,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,50,MR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,50,MPR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,50,GMPRW,False,3,150,250,0.3055555555555555,0.0,0.25,0.19722222222222222,,5
fixed,50,GMRW,True,2,100,0,0.75,1.0,1.0,0.9000000000000001,,4
fixed,30,MPRW,False,1,30,70,0.3,0.0,0.0,0.12,,4
fixed,50,M,False,1,50,50,0.5,0.0,0.5,0.35,,1
fixed,50,GPR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,50,PW,False,1,50,50,0.5,0.0,0.5,0.35,,2
fixed,50,GPW,False,2,100,150,0.375,0.0,0.3333333333333333,0.25,,3
fixed,70,MRW,False,5,350,380,0.29320962663067923,0.25,0.16666666666666666,0.2422838506522717,,3
fixed,30,GMPW,False,2,60,220,0.24375,0.0,0.0,0.0975,,4
fixed,30,MPRW,False,3,90,100,0.23942307692307693,0.5,0.0,0.24576923076923077,,4
fixed,50,MP,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,30,PRW,False,1,30,70,0.3,0.0,0.0,0.12,,3
fixed,50,M,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,70,MPR,False,1,70,30,0.7,0.0,0.5,0.42999999999999994,,3
fixed,70,RW,False,1,70,30,0.7,0.0,0.5,0.42999999999999994,,2
fixed,50,GPW,False,1,50,200,0.5,0.0,0.5,0.35,,3
fixed,50,MR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,70,BASE,False,0,0,100,0.0,0.0,0.0,0.0,,0
fixed,70,MRW,False,1,70,30,0.7,0.0,0.5,0.42999999999999994,,3
fixed,30,MRW,False,3,90,100,0.23942307692307693,0.5,0.0,0.24576923076923077,,3
fixed,70,GPW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,30,GPR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,50,GPRW,False,1,50,50,0.5,0.0,0.5,0.35,,4
fixed,30,GR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,30,GPW,False,1,30,70,0.3,0.0,0.0,0.12,,3
fixed,30,MRW,False,2,60,40,0.36428571428571427,1.0,0.0,0.44571428571428573,,3
fixed,70,GMP,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,30,R,False,1,30,70,0.3,0.0,0.0,0.12,,1
fixed,70,PRW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,30,MR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,30,MR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,50,MPW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,30,PW,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,70,GMPR,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,30,MPW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,50,GMR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,50,W,False,1,50,200,0.5,0.0,0.5,0.35,,1
fixed,30,GPRW,False,1,30,160,0.3,0.0,0.0,0.12,,4
fixed,50,PRW,False,1,50,50,0.5,0.0,0.5,0.35,,3
fixed,70,RW,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,50,PRW,False,1,50,50,0.5,0.0,0.5,0.35,,3
fixed,70,M,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,30,GMP,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,30,MPRW,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,70,PRW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,30,MRW,False,5,150,130,0.2127327935222672,0.5,0.0,0.23509311740890687,,3
fixed,30,GMRW,False,2,60,40,0.36428571428571427,1.0,0.0,0.44571428571428573,,4
fixed,70,GMRW,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,50,W,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,70,PW,False,1,70,30,0.7,0.0,0.5,0.42999999999999994,,2
fixed,70,GMP,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,30,MP,False,1,30,70,0.3,0.0,0.0,0.12,,2
fixed,50,GPW,False,1,50,50,0.5,0.0,0.5,0.35,,3
fixed,70,GP,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,70,GMPW,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,50,MR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,30,MP,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,70,RW,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,70,W,False,1,70,30,0.7,0.0,0.5,0.42999999999999994,,1
fixed,30,GMP,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,70,GW,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,50,GMPW,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,50,PW,False,1,50,200,0.5,0.0,0.5,0.35,,2
fixed,30,GMP,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,30,GMR,False,1,30,70,0.3,0.0,0.0,0.12,,3
fixed,30,PR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,70,GPRW,False,1,70,240,0.7,0.0,0.5,0.42999999999999994,,4
fixed,70,GR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,70,GMPRW,False,0,0,100,0.0,0.0,0.0,0.0,,5
fixed,30,GMR,False,1,30,70,0.3,0.0,0.0,0.12,,3
fixed,30,MR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,70,GW,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,70,PW,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,50,BASE,False,0,0,100,0.0,0.0,0.0,0.0,,0
fixed,70,MP,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,30,GMR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,30,BASE,False,0,0,100,0.0,0.0,0.0,0.0,,0
fixed,70,GMPRW,False,0,0,100,0.0,0.0,0.0,0.0,,5
fixed,30,G,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,50,MPRW,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,70,MR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,50,MR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,70,GMW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,70,PRW,False,1,70,30,0.7,0.0,0.5,0.42999999999999994,,3
fixed,70,MPW,False,1,70,30,0.7,0.0,0.5,0.42999999999999994,,3
fixed,70,GMR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,70,GW,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,70,MRW,False,1,70,30,0.7,0.0,0.5,0.42999999999999994,,3
fixed,30,MR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,70,PR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,30,PRW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,30,MPW,False,5,150,130,0.19385167464114833,0.5,0.0,0.22754066985645932,,3
fixed,30,MP,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,70,GMPRW,False,0,0,100,0.0,0.0,0.0,0.0,,5
fixed,70,GMPRW,False,0,0,100,0.0,0.0,0.0,0.0,,5
fixed,30,PW,False,2,60,130,0.24375,0.0,0.0,0.0975,,2
fixed,70,MR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,50,BASE,False,0,0,100,0.0,0.0,0.0,0.0,,0
fixed,50,GMPR,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,30,R,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,50,R,False,1,50,50,0.5,0.0,0.5,0.35,,1
fixed,50,GMPW,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,30,P,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,50,GP,False,1,50,50,0.5,0.0,0.5,0.35,,2
fixed,70,W,False,1,70,240,0.7,0.0,0.5,0.42999999999999994,,1
fixed,70,G,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,50,GPRW,False,1,50,50,0.5,0.0,0.5,0.35,,4
fixed,30,M,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,50,W,False,1,50,200,0.5,0.0,0.5,0.35,,1
fixed,30,GR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,30,GPR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,30,GR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,50,MPW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,50,MW,False,5,250,150,0.2733333333333333,0.5,0.16666666666666666,0.3093333333333333,,2
fixed,70,MPRW,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,70,GMP,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,30,M,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,50,GPRW,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,70,RW,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,30,MP,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,50,GPR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,50,G,False,1,50,50,0.5,0.0,0.5,0.35,,1
fixed,50,MPR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,70,MW,False,1,70,30,0.7,0.0,0.5,0.42999999999999994,,2
fixed,50,GMRW,False,1,50,50,0.5,0.0,0.5,0.35,,4
fixed,50,R,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,70,G,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,70,GW,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,70,PR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,50,GMRW,False,1,50,50,0.5,0.0,0.5,0.35,,4
fixed,50,MPW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,70,GW,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,30,GRW,False,1,30,70,0.3,0.0,0.0,0.12,,3
fixed,30,MP,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,70,MR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,50,GPRW,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,50,MR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,50,GR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,50,P,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,30,MP,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,50,GMPW,True,2,100,0,0.75,1.0,1.0,0.9000000000000001,,4
fixed,30,GW,False,1,30,70,0.3,0.0,0.0,0.12,,2
fixed,70,PRW,False,1,70,240,0.7,0.0,0.5,0.42999999999999994,,3
fixed,30,GMPW,False,1,30,160,0.3,0.0,0.0,0.12,,4
fixed,50,GM,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,70,GMW,False,1,70,30,0.7,0.0,0.5,0.42999999999999994,,3
fixed,50,M,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,50,MPR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,50,GR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,30,GMR,False,1,30,160,0.3,0.0,0.0,0.12,,3
fixed,30,GMR,False,1,30,70,0.3,0.0,0.0,0.12,,3
fixed,30,GMPR,False,1,30,70,0.3,0.0,0.0,0.12,,4
fixed,50,MPRW,False,4,200,50,0.3958333333333333,0.6666666666666666,0.4,0.4783333333333333,,4
fixed,70,PRW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,70,MPR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,70,GPR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,50,MPR,False,1,50,50,0.5,0.0,0.5,0.35,,3
fixed,70,M,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,50,MW,True,2,100,0,0.75,1.0,1.0,0.9000000000000001,,2
fixed,30,G,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,70,GPR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,50,GMPR,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,50,BASE,False,0,0,100,0.0,0.0,0.0,0.0,,0
fixed,30,GMPW,False,1,30,70,0.3,0.0,0.0,0.12,,4
fixed,70,MRW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,50,PR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,70,GPW,False,1,70,30,0.7,0.0,0.5,0.42999999999999994,,3
fixed,30,GMR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,70,RW,False,1,70,30,0.7,0.0,0.5,0.42999999999999994,,2
fixed,30,GP,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,50,GPR,False,2,100,300,0.375,0.0,0.3333333333333333,0.25,,3
fixed,30,GMPW,False,4,120,70,0.3148351648351648,0.6666666666666666,0.0,0.32593406593406593,,4
fixed,70,MR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,30,P,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,50,BASE,False,0,0,100,0.0,0.0,0.0,0.0,,0
fixed,70,M,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,30,GW,False,1,30,70,0.3,0.0,0.0,0.12,,2
fixed,30,G,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,70,MW,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,30,MPRW,False,2,60,40,0.36428571428571427,1.0,0.0,0.44571428571428573,,4
fixed,70,GMW,False,1,70,30,0.7,0.0,0.5,0.42999999999999994,,3
fixed,50,P,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,70,G,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,30,GMPRW,False,2,60,130,0.24375,0.0,0.0,0.0975,,5
fixed,50,MP,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,70,GPR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,50,BASE,False,0,0,100,0.0,0.0,0.0,0.0,,0
fixed,50,P,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,70,GMP,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,50,P,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,30,MRW,False,3,90,10,0.4928571428571429,1.0,0.25,0.5721428571428572,,3
fixed,30,MPW,False,1,30,70,0.3,0.0,0.0,0.12,,3
fixed,30,PW,False,1,30,70,0.3,0.0,0.0,0.12,,2
fixed,70,GRW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,50,GP,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,70,MPRW,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,50,GM,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,30,MW,False,2,60,40,0.36428571428571427,1.0,0.0,0.44571428571428573,,2
fixed,50,W,False,2,100,300,0.375,0.0,0.3333333333333333,0.25,,1
fixed,50,RW,False,2,100,300,0.375,0.0,0.3333333333333333,0.25,,2
fixed,50,RW,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,50,MW,False,1,50,50,0.5,0.0,0.5,0.35,,2
fixed,70,GPRW,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,30,GPW,False,1,30,70,0.3,0.0,0.0,0.12,,3
fixed,30,GMW,False,1,30,70,0.3,0.0,0.0,0.12,,3
fixed,70,W,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,30,GMW,False,2,60,220,0.24375,0.0,0.0,0.0975,,3
fixed,30,MW,False,1,30,70,0.3,0.0,0.0,0.12,,2
fixed,30,R,False,1,30,70,0.3,0.0,0.0,0.12,,1
fixed,70,GPRW,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,50,G,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,50,GMRW,True,2,100,0,0.75,1.0,1.0,0.9000000000000001,,4
fixed,70,GRW,False,1,70,30,0.7,0.0,0.5,0.42999999999999994,,3
fixed,50,GMR,False,2,100,150,0.375,0.0,0.3333333333333333,0.25,,3
fixed,70,GMPR,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,70,W,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,70,BASE,False,0,0,100,0.0,0.0,0.0,0.0,,0
fixed,30,MW,False,1,30,70,0.3,0.0,0.0,0.12,,2
fixed,70,MPW,False,1,70,30,0.7,0.0,0.5,0.42999999999999994,,3
